OID,lon_e,lat_e
137,127.8087052,35.36395486
138,127.8189345,35.3639283
139,127.8291638,35.36390087
140,127.8393931,35.36387258
141,127.8496224,35.36384342
142,127.8598516,35.36381339
143,127.8700809,35.3637825
144,127.8803101,35.36375074
145,127.8905394,35.36371812
146,127.9007686,35.36368463
147,127.9109977,35.36365027
148,127.9212269,35.36361505
149,127.9314561,35.36357896
150,127.9416852,35.36354201
151,127.9519143,35.36350419
152,127.9621434,35.36346551
153,127.9723725,35.36342596
154,127.9826015,35.36338554
155,127.9928306,35.36334426
156,128.0030596,35.36330212
157,128.0132886,35.3632591
158,128.0235176,35.36321523
159,128.0337465,35.36317048
160,128.0439754,35.36312487
161,128.0542043,35.3630784
162,128.0644332,35.36303105
163,128.0746621,35.36298285
164,128.0848909,35.36293377
165,128.0951197,35.36288384
166,128.1053485,35.36283303
167,128.1155772,35.36278136
168,128.125806,35.36272883
169,128.1360347,35.36267543
170,128.1462633,35.36262116
171,128.156492,35.36256603
172,128.1667206,35.36251003
173,128.1769492,35.36245316
174,128.1871777,35.36239544
175,128.1974063,35.36233684
176,128.2076348,35.36227738
177,128.2178633,35.36221705
178,128.2280917,35.36215586
179,128.2383201,35.36209381
180,128.2485485,35.36203088
181,128.2587768,35.36196709
182,128.2690051,35.36190244
183,128.2792334,35.36183692
184,128.2894617,35.36177054
185,128.2996899,35.36170329
186,128.3099181,35.36163517
187,128.3201462,35.36156619
188,128.3303743,35.36149634
189,128.3406024,35.36142563
190,128.3508304,35.36135405
191,128.3610584,35.36128161
192,128.3712864,35.3612083
193,128.3815143,35.36113412
194,128.3917422,35.36105908
195,128.4019701,35.36098318
196,128.4121979,35.36090641
197,128.4224257,35.36082877
198,128.4326534,35.36075027
199,128.4428811,35.3606709
200,128.4531088,35.36059067
201,128.4633364,35.36050957
202,128.473564,35.36042761
203,128.4837915,35.36034478
204,128.494019,35.36026109
205,128.5042464,35.36017653
206,128.5144738,35.36009111
207,128.5247012,35.36000482
208,128.5349285,35.35991766
209,128.5451558,35.35982964
210,128.555383,35.35974076
211,128.5656102,35.35965101
212,128.5758374,35.35956039
213,128.5860645,35.35946891
214,128.5962915,35.35937656
215,128.6065185,35.35928335
216,128.6167455,35.35918927
217,128.6269724,35.35909433
218,128.6371992,35.35899853
219,128.647426,35.35890185
220,128.6576528,35.35880432
221,128.6678795,35.35870591
222,128.6781062,35.35860665
223,128.6883328,35.35850651
224,128.6985593,35.35840552
225,128.7087859,35.35830365
226,128.7190123,35.35820093
227,128.7292387,35.35809733
228,128.7394651,35.35799288
229,128.7496914,35.35788755
230,128.7599176,35.35778137
231,128.7701438,35.35767431
232,128.78037,35.3575664
233,128.7905961,35.35745761
234,128.8008221,35.35734797
235,128.8110481,35.35723745
236,128.821274,35.35712608
237,128.8314998,35.35701383
238,128.8417257,35.35690073
