OID,lon_e,lat_e
1879,127.11377420,36.38189519
1880,127.12413515,36.38192824
1881,127.13449612,36.38196039
1882,127.14485710,36.38199165
1883,127.15521809,36.38202200
1884,127.16557910,36.38205145
1885,127.17594013,36.38208001
1886,127.18630117,36.38210767
1887,127.19666223,36.38213443
1888,127.20702329,36.38216029
1889,127.21738438,36.38218525
1890,127.22774547,36.38220931
1891,127.23810658,36.38223248
1892,127.24846769,36.38225475
1893,127.25882882,36.38227611
1894,127.26918996,36.38229658
1895,127.27955111,36.38231615
1896,127.28991227,36.38233482
1897,127.30027344,36.38235260
1898,127.31063462,36.38236947
1899,127.32099580,36.38238545
1900,127.33135699,36.38240052
1901,127.34171820,36.38241470
1902,127.35207940,36.38242798
1903,127.36244062,36.38244036
1904,127.37280184,36.38245184
1905,127.38316307,36.38246243
1906,127.39352430,36.38247211
1907,127.40388553,36.38248090
1908,127.41424677,36.38248878
1909,127.42460802,36.38249577
1910,127.43496927,36.38250186
1911,127.44533052,36.38250705
1912,127.45569177,36.38251135
1913,127.46605302,36.38251474
1914,127.47641428,36.38251723
1915,127.48677554,36.38251883
1916,127.49713680,36.38251953
1917,127.50749806,36.38251933
1918,127.51785931,36.38251823
1919,127.52822057,36.38251623
1920,127.53858183,36.38251333
1921,127.54894308,36.38250954
1922,127.55930433,36.38250484
1923,127.56966558,36.38249925
1924,127.58002683,36.38249276
1925,127.59038807,36.38248537
1926,127.60074931,36.38247708
1927,127.61111054,36.38246789
1928,127.62147177,36.38245780
1929,127.63183300,36.38244682
1930,127.64219421,36.38243493
1931,127.65255543,36.38242215
1932,127.66291663,36.38240847
1933,127.67327783,36.38239389
1934,127.68363902,36.38237841
1935,127.69400020,36.38236203
1936,127.70436138,36.38234476
1937,127.71472254,36.38232658
1938,127.72508369,36.38230751
1939,127.73544484,36.38228754
1940,127.74580597,36.38226667
1941,127.75616710,36.38224490
1942,127.76652821,36.38222223
1943,127.77688931,36.38219866
1944,127.78725040,36.38217420
1945,127.79761147,36.38214883
1946,127.80797254,36.38212257
1947,127.81833358,36.38209541
1948,127.82869462,36.38206735
1949,127.83905564,36.38203839
1950,127.84941664,36.38200853
1951,127.85977763,36.38197778
1952,127.87013861,36.38194612
1953,127.88049956,36.38191357
1954,127.89086050,36.38188012
1955,127.90122143,36.38184577
1956,127.91158233,36.38181052
1957,127.92194322,36.38177437
1958,127.93230409,36.38173732
1959,127.94266494,36.38169938
1960,127.95302577,36.38166054
1961,127.96338657,36.38162079
1962,127.97374736,36.38158015
1963,127.98410813,36.38153862
1964,127.99446888,36.38149618
1965,128.00482960,36.38145284
1966,128.01519030,36.38140861
1967,128.02555099,36.38136347
1968,128.03591164,36.38131744
1969,128.04627227,36.38127051
1970,128.05663288,36.38122268
1971,128.06699346,36.38117396
1972,128.07735402,36.38112433
1973,128.08771456,36.38107381
1974,128.09807506,36.38102238
1975,128.10843554,36.38097006
1976,128.11879600,36.38091684
1977,128.12915642,36.38086272
1978,128.13951682,36.38080771
1979,128.14987719,36.38075179
1980,128.16023753,36.38069498
1981,128.17059784,36.38063727
1982,128.18095812,36.38057866
1983,128.19131838,36.38051915
1984,128.20167860,36.38045874
1985,128.21203879,36.38039743
1986,128.22239895,36.38033523
1987,128.23275907,36.38027213
1988,128.24311917,36.38020813
1989,128.25347923,36.38014323
1990,128.26383926,36.38007743
1991,128.27419925,36.38001073
1992,128.28455921,36.37994314
1993,128.29491913,36.37987465
1994,128.30527902,36.37980526
1995,128.31563888,36.37973497
1996,128.32599870,36.37966378
1997,128.33635848,36.37959169
1998,128.34671822,36.37951871
1999,128.35707793,36.37944483
2000,128.36743760,36.37937005
2001,128.37779723,36.37929437
2002,128.38815682,36.37921779
2003,128.39851637,36.37914031
2004,128.40887588,36.37906194
2005,128.41923536,36.37898267
2006,128.42959479,36.37890250
2007,128.43995418,36.37882143
2008,128.45031353,36.37873946
2009,128.46067283,36.37865660
2010,128.47103210,36.37857284
2011,128.48139132,36.37848817
2012,128.49175050,36.37840262
2013,128.50210963,36.37831616
2014,128.51246872,36.37822880
2015,128.52282776,36.37814055
2016,128.53318676,36.37805140
2017,128.54354572,36.37796135
2018,128.55390462,36.37787040
2019,128.56426348,36.37777856
2020,128.57462230,36.37768581
2021,128.58498106,36.37759217
2022,128.59533978,36.37749763
2023,128.60569845,36.37740219
2024,128.61605707,36.37730586
2025,128.62641564,36.37720862
2026,128.63677416,36.37711049
2027,128.64713263,36.37701146
2028,128.65749105,36.37691153
2029,128.66784942,36.37681071
2030,128.67820774,36.37670899
2031,128.68856600,36.37660637
2032,128.69892422,36.37650285
2033,128.70928237,36.37639843
2034,128.71964048,36.37629311
2035,128.72999853,36.37618690
2036,128.74035653,36.37607979
2037,128.75071447,36.37597178
2038,128.76107236,36.37586288
2039,128.77143019,36.37575307
2040,128.78178796,36.37564237
2041,128.79214568,36.37553077
2042,128.80250334,36.37541828
2043,128.81286094,36.37530488
2044,128.82321849,36.37519059
2045,128.83357598,36.37507540
2046,128.84393340,36.37495931
2047,128.85429077,36.37484233
2048,128.86464808,36.37472444
2049,128.87500532,36.37460566
2050,128.88536251,36.37448599
2051,128.89571964,36.37436541
2052,128.90607670,36.37424394
2053,128.91643370,36.37412157
2054,128.92679064,36.37399830
2055,128.93714752,36.37387413
2056,128.94750433,36.37374907
2057,128.95786107,36.37362311
2058,128.96821776,36.37349625
2059,128.97857437,36.37336849
2060,128.98893093,36.37323984
2061,128.99928741,36.37311029
2062,129.00964383,36.37297984
2063,129.02000019,36.37284850
2064,129.03035647,36.37271626
2065,129.04071269,36.37258312
2066,129.05106884,36.37244908
2067,129.06142492,36.37231414
2068,129.07178094,36.37217831
2069,129.08213688,36.37204158
2070,129.09249275,36.37190396
2071,129.10284856,36.37176543
2072,129.11320429,36.37162601
2073,129.12355995,36.37148570
2074,129.13391553,36.37134448
2075,129.14427105,36.37120237
2076,129.15462649,36.37105936
2077,129.16498186,36.37091545
2078,129.17533716,36.37077065
2079,129.18569238,36.37062495
2080,129.19604753,36.37047835
2081,129.20640260,36.37033086
2082,129.21675760,36.37018247
2083,129.22711252,36.37003318
2084,129.23746736,36.36988299
2085,129.24782213,36.36973191
2086,129.25817682,36.36957993
2087,129.26853143,36.36942706
2088,129.27888597,36.36927328
2089,129.28924042,36.36911861
2090,129.29959480,36.36896305
2091,129.30994910,36.36880658
2092,129.32030331,36.36864922
2093,129.33065745,36.36849097
2094,129.34101150,36.36833181
2095,129.35136548,36.36817176
2096,129.36171937,36.36801082
2097,129.37207318,36.36784897
2098,129.38242690,36.36768623
2099,129.39278055,36.36752260
2100,129.40313411,36.36735806
2101,126.30560937,36.38308160
2102,126.31596847,36.38318474
2103,126.32632763,36.38328699
2104,126.33668683,36.38338833
2105,126.34704609,36.38348878
2106,126.35740540,36.38358833
2107,126.36776476,36.38368698
2108,126.37812417,36.38378473
2109,126.38848363,36.38388159
2110,126.39884313,36.38397754
2111,126.40920269,36.38407260
2112,126.41956230,36.38416676
2113,126.42992195,36.38426003
2114,126.44028165,36.38435239
2115,126.45064140,36.38444385
2116,126.46100119,36.38453442
2117,126.47136103,36.38462409
2118,126.48172092,36.38471286
2119,126.49208085,36.38480073
2120,126.50244083,36.38488771
2121,126.51280084,36.38497378
2122,126.52316091,36.38505896
2123,126.53352101,36.38514324
2124,126.54388116,36.38522662
2125,126.55424136,36.38530910
2126,126.56460159,36.38539069
2127,126.57496186,36.38547137
2128,126.58532218,36.38555116
2129,126.59568254,36.38563005
2130,126.60604293,36.38570804
2131,126.61640337,36.38578513
2132,126.62676385,36.38586133
2133,126.63712436,36.38593662
2134,126.64748491,36.38601102
2135,126.65784550,36.38608452
2136,126.66820613,36.38615712
2137,126.67856679,36.38622882
2138,126.68892749,36.38629962
2139,126.69928823,36.38636952
2140,126.70964900,36.38643853
2141,126.72000981,36.38650664
2142,126.73037065,36.38657384
2143,126.74073153,36.38664015
2144,126.75109244,36.38670556
2145,126.76145338,36.38677008
2146,126.77181435,36.38683369
2147,126.78217536,36.38689641
2148,126.79253640,36.38695822
2149,126.80289747,36.38701914
2150,126.81325857,36.38707916
2151,126.82361971,36.38713828
2152,126.83398087,36.38719651
2153,126.84434206,36.38725383
2154,126.85470328,36.38731025
2155,126.86506453,36.38736578
2156,126.87542581,36.38742041
2157,126.88578711,36.38747414
2158,126.89614844,36.38752697
2159,126.90650980,36.38757890
2160,126.91687119,36.38762993
2161,126.92723260,36.38768007
2162,126.93759403,36.38772930
2163,126.94795549,36.38777764
2164,126.95831698,36.38782508
2165,126.96867849,36.38787162
2166,126.97904002,36.38791726
2167,126.98940158,36.38796200
2168,126.99976316,36.38800584
2169,127.01012476,36.38804879
2170,127.02048638,36.38809083
2171,127.03084803,36.38813198
2172,127.04120969,36.38817223
2173,127.05157138,36.38821158
2174,127.06193308,36.38825003
2175,127.07229481,36.38828758
2176,127.08265655,36.38832423
2177,127.09301831,36.38835999
2178,127.10338009,36.38839484
2179,127.11374189,36.38842880
2180,127.12410370,36.38846185
2181,127.13446554,36.38849401
2182,127.14482738,36.38852527
2183,127.15518925,36.38855563
2184,127.16555112,36.38858510
2185,127.17591302,36.38861366
2186,127.18627493,36.38864132
2187,127.19663685,36.38866809
2188,127.20699878,36.38869396
2189,127.21736073,36.38871892
2190,127.22772269,36.38874299
2191,127.23808466,36.38876616
2192,127.24844665,36.38878844
2193,127.25880864,36.38880981
2194,127.26917065,36.38883028
2195,127.27953267,36.38884986
2196,127.28989469,36.38886853
2197,127.30025673,36.38888631
2198,127.31061877,36.38890319
2199,127.32098082,36.38891917
2200,127.33134288,36.38893425
2201,127.34170495,36.38894843
2202,127.35206703,36.38896171
2203,127.36242911,36.38897409
2204,127.37279120,36.38898558
2205,127.38315329,36.38899616
2206,127.39351539,36.38900585
2207,127.40387749,36.38901464
2208,127.41423960,36.38902253
2209,127.42460171,36.38902952
2210,127.43496382,36.38903561
2211,127.44532594,36.38904080
2212,127.45568806,36.38904510
2213,127.46605018,36.38904849
2214,127.47641231,36.38905099
2215,127.48677443,36.38905258
2216,127.49713656,36.38905328
2217,127.50749868,36.38905308
2218,127.51786081,36.38905198
2219,127.52822293,36.38904998
2220,127.53858505,36.38904708
2221,127.54894718,36.38904329
2222,127.55930929,36.38903859
2223,127.56967141,36.38903300
2224,127.58003352,36.38902650
2225,127.59039563,36.38901911
2226,127.60075774,36.38901082
2227,127.61111984,36.38900163
2228,127.62148194,36.38899154
2229,127.63184403,36.38898055
2230,127.64220611,36.38896867
2231,127.65256819,36.38895588
2232,127.66293026,36.38894220
2233,127.67329233,36.38892761
2234,127.68365438,36.38891213
2235,127.69401643,36.38889575
2236,127.70437847,36.38887847
2237,127.71474050,36.38886029
2238,127.72510253,36.38884121
2239,127.73546454,36.38882123
2240,127.74582654,36.38880036
2241,127.75618853,36.38877858
2242,127.76655051,36.38875591
2243,127.77691248,36.38873234
2244,127.78727443,36.38870787
2245,127.79763637,36.38868250
2246,127.80799830,36.38865623
2247,127.81836022,36.38862906
2248,127.82872212,36.38860099
2249,127.83908401,36.38857203
2250,127.84944588,36.38854216
2251,127.85980773,36.38851140
2252,127.87016958,36.38847974
2253,127.88053140,36.38844718
2254,127.89089321,36.38841372
2255,127.90125500,36.38837936
2256,127.91161677,36.38834410
2257,127.92197852,36.38830795
2258,127.93234026,36.38827089
2259,127.94270197,36.38823294
2260,127.95306367,36.38819409
2261,127.96342534,36.38815433
2262,127.97378700,36.38811368
2263,127.98414863,36.38807214
2264,127.99451025,36.38802969
2265,128.00487184,36.38798634
2266,128.01523341,36.38794210
2267,128.02559495,36.38789695
2268,128.03595648,36.38785091
2269,128.04631798,36.38780397
2270,128.05667945,36.38775613
2271,128.06704090,36.38770739
2272,128.07740233,36.38765775
2273,128.08776373,36.38760722
2274,128.09812510,36.38755578
2275,128.10848645,36.38750345
2276,128.11884777,36.38745021
2277,128.12920906,36.38739608
2278,128.13957032,36.38734105
2279,128.14993156,36.38728513
2280,128.16029277,36.38722830
2281,128.17065394,36.38717057
2282,128.18101509,36.38711195
2283,128.19137621,36.38705242
2284,128.20173730,36.38699200
2285,128.21209836,36.38693068
2286,128.22245938,36.38686846
2287,128.23282038,36.38680535
2288,128.24318134,36.38674133
2289,128.25354226,36.38667642
2290,128.26390316,36.38661060
2291,128.27426402,36.38654389
2292,128.28462484,36.38647628
2293,128.29498564,36.38640777
2294,128.30534639,36.38633836
2295,128.31570711,36.38626806
2296,128.32606780,36.38619685
2297,128.33642844,36.38612475
2298,128.34678906,36.38605175
2299,128.35714963,36.38597785
2300,128.36751016,36.38590305
2301,128.37787066,36.38582735
2302,128.38823112,36.38575076
2303,128.39859154,36.38567326
2304,128.40895192,36.38559487
2305,128.41931225,36.38551558
2306,128.42967255,36.38543539
2307,128.44003281,36.38535430
2308,128.45039302,36.38527232
2309,128.46075320,36.38518943
2310,128.47111333,36.38510565
2311,128.48147341,36.38502097
2312,128.49183346,36.38493539
2313,128.50219346,36.38484891
2314,128.51255341,36.38476154
2315,128.52291332,36.38467326
2316,128.53327319,36.38458409
2317,128.54363301,36.38449402
2318,128.55399278,36.38440305
2319,128.56435251,36.38431118
2320,128.57471219,36.38421842
2321,128.58507182,36.38412475
2322,128.59543140,36.38403019
2323,128.60579094,36.38393473
2324,128.61615043,36.38383837
2325,128.62650986,36.38374112
2326,128.63686925,36.38364296
2327,128.64722859,36.38354391
2328,128.65758787,36.38344396
2329,128.66794711,36.38334311
2330,128.67830629,36.38324136
2331,128.68866542,36.38313871
2332,128.69902450,36.38303517
2333,128.70938352,36.38293073
2334,128.71974249,36.38282539
2335,128.73010141,36.38271915
2336,128.74046028,36.38261202
2337,128.75081908,36.38250398
2338,128.76117784,36.38239505
2339,128.77153653,36.38228522
2340,128.78189517,36.38217449
2341,128.79225376,36.38206287
2342,128.80261228,36.38195034
2343,128.81297075,36.38183692
2344,128.82332916,36.38172260
2345,128.83368751,36.38160739
2346,128.84404581,36.38149127
2347,128.85440404,36.38137426
2348,128.86476221,36.38125635
2349,128.87512033,36.38113754
2350,128.88547838,36.38101783
2351,128.89583637,36.38089723
2352,128.90619430,36.38077573
2353,128.91655216,36.38065333
2354,128.92690997,36.38053003
2355,128.93726771,36.38040583
2356,128.94762539,36.38028074
2357,128.95798300,36.38015475
2358,128.96834055,36.38002786
2359,128.97869803,36.37990008
2360,128.98905545,36.37977139
2361,128.99941280,36.37964181
2362,129.00977009,36.37951133
2363,129.02012730,36.37937996
2364,129.03048446,36.37924768
2365,129.04084154,36.37911451
2366,129.05119855,36.37898044
2367,129.06155550,36.37884548
2368,129.07191238,36.37870961
2369,129.08226919,36.37857285
2370,129.09262593,36.37843519
2371,129.10298259,36.37829664
2372,129.11333919,36.37815718
2373,129.12369571,36.37801683
2374,129.13405217,36.37787558
2375,129.14440855,36.37773344
2376,129.15476486,36.37759039
2377,129.16512109,36.37744645
2378,129.17547725,36.37730162
2379,129.18583334,36.37715588
2380,129.19618935,36.37700925
2381,129.20654529,36.37686172
2382,129.21690115,36.37671329
2383,129.22725694,36.37656397
2384,129.23761265,36.37641375
2385,129.24796828,36.37626263
2386,129.25832383,36.37611061
2387,129.26867931,36.37595770
2388,129.27903471,36.37580389
2389,129.28939003,36.37564919
2390,129.29974527,36.37549358
2391,129.31010043,36.37533708
2392,129.32045551,36.37517969
2393,129.33081051,36.37502139
2394,129.34116543,36.37486220
2395,129.35152027,36.37470211
2396,129.36187503,36.37454113
2397,129.37222970,36.37437924
2398,129.38258429,36.37421647
2399,129.39293880,36.37405279
2400,129.40329322,36.37388822
2401,126.30550944,36.38961393
2402,126.31586941,36.38971709
2403,126.32622943,36.38981936
2404,126.33658950,36.38992073
2405,126.34694963,36.39002120
2406,126.35730980,36.39012078
2407,126.36767003,36.39021945
2408,126.37803030,36.39031723
2409,126.38839063,36.39041411
2410,126.39875100,36.39051009
2411,126.40911143,36.39060517
2412,126.41947190,36.39069935
2413,126.42983242,36.39079263
2414,126.44019299,36.39088502
2415,126.45055360,36.39097651
2416,126.46091426,36.39106710
2417,126.47127497,36.39115679
2418,126.48163572,36.39124558
2419,126.49199652,36.39133347
2420,126.50235736,36.39142047
2421,126.51271824,36.39150656
2422,126.52307917,36.39159176
2423,126.53344015,36.39167606
2424,126.54380116,36.39175946
2425,126.55416222,36.39184196
2426,126.56452332,36.39192356
2427,126.57488446,36.39200427
2428,126.58524564,36.39208408
2429,126.59560687,36.39216298
2430,126.60596813,36.39224099
2431,126.61632944,36.39231810
2432,126.62669078,36.39239431
2433,126.63705216,36.39246963
2434,126.64741358,36.39254404
2435,126.65777503,36.39261756
2436,126.66813653,36.39269017
2437,126.67849806,36.39276189
2438,126.68885963,36.39283271
2439,126.69922123,36.39290263
2440,126.70958287,36.39297165
2441,126.71994454,36.39303978
2442,126.73030625,36.39310700
2443,126.74066799,36.39317333
2444,126.75102977,36.39323875
2445,126.76139158,36.39330328
2446,126.77175342,36.39336691
2447,126.78211529,36.39342964
2448,126.79247720,36.39349147
2449,126.80283914,36.39355241
2450,126.81320111,36.39361244
2451,126.82356311,36.39367157
2452,126.83392513,36.39372981
2453,126.84428719,36.39378715
2454,126.85464928,36.39384359
2455,126.86501140,36.39389913
2456,126.87537354,36.39395377
2457,126.88573571,36.39400751
2458,126.89609791,36.39406035
2459,126.90646014,36.39411230
2460,126.91682239,36.39416334
2461,126.92718467,36.39421349
2462,126.93754697,36.39426273
2463,126.94790930,36.39431108
2464,126.95827165,36.39435853
2465,126.96863403,36.39440508
2466,126.97899643,36.39445073
2467,126.98935885,36.39449549
2468,126.99972130,36.39453934
2469,127.01008377,36.39458229
2470,127.02044625,36.39462435
2471,127.03080877,36.39466551
2472,127.04117130,36.39470576
2473,127.05153385,36.39474512
2474,127.06189642,36.39478358
2475,127.07225901,36.39482114
2476,127.08262162,36.39485780
2477,127.09298425,36.39489357
2478,127.10334690,36.39492843
2479,127.11370956,36.39496239
2480,127.12407225,36.39499546
2481,127.13443495,36.39502763
2482,127.14479766,36.39505889
2483,127.15516039,36.39508926
2484,127.16552314,36.39511873
2485,127.17588590,36.39514730
2486,127.18624867,36.39517497
2487,127.19661146,36.39520174
2488,127.20697426,36.39522762
2489,127.21733708,36.39525259
2490,127.22769990,36.39527667
2491,127.23806274,36.39529984
2492,127.24842560,36.39532212
2493,127.25878846,36.39534350
2494,127.26915133,36.39536397
2495,127.27951421,36.39538355
2496,127.28987711,36.39540223
2497,127.30024001,36.39542002
2498,127.31060292,36.39543690
2499,127.32096584,36.39545288
2500,127.33132877,36.39546796
2501,127.34169171,36.39548215
2502,127.35205465,36.39549543
2503,127.36241760,36.39550782
2504,127.37278055,36.39551931
2505,127.38314351,36.39552990
2506,127.39350648,36.39553959
2507,127.40386945,36.39554838
2508,127.41423242,36.39555627
2509,127.42459540,36.39556326
2510,127.43495838,36.39556935
2511,127.44532137,36.39557455
2512,127.45568435,36.39557884
2513,127.46604734,36.39558224
2514,127.47641033,36.39558473
2515,127.48677333,36.39558633
2516,127.49713632,36.39558703
2517,127.50749931,36.39558683
2518,127.51786230,36.39558573
2519,127.52822529,36.39558373
2520,127.53858828,36.39558083
2521,127.54895127,36.39557703
2522,127.55931426,36.39557233
2523,127.56967724,36.39556674
2524,127.58004022,36.39556024
2525,127.59040320,36.39555285
2526,127.60076617,36.39554456
2527,127.61112914,36.39553536
2528,127.62149210,36.39552527
2529,127.63185506,36.39551428
2530,127.64221801,36.39550239
2531,127.65258096,36.39548960
2532,127.66294390,36.39547591
2533,127.67330683,36.39546133
2534,127.68366975,36.39544584
2535,127.69403267,36.39542946
2536,127.70439558,36.39541217
2537,127.71475848,36.39539399
2538,127.72512136,36.39537491
2539,127.73548424,36.39535492
2540,127.74584711,36.39533404
2541,127.75620997,36.39531226
2542,127.76657282,36.39528959
2543,127.77693565,36.39526601
2544,127.78729847,36.39524153
2545,127.79766128,36.39521615
2546,127.80802408,36.39518988
2547,127.81838686,36.39516271
2548,127.82874963,36.39513463
2549,127.83911238,36.39510566
2550,127.84947512,36.39507579
2551,127.85983785,36.39504502
2552,127.87020055,36.39501335
2553,127.88056324,36.39498078
2554,127.89092592,36.39494731
2555,127.90128857,36.39491295
2556,127.91165121,36.39487768
2557,127.92201383,36.39484152
2558,127.93237644,36.39480445
2559,127.94273902,36.39476649
2560,127.95310158,36.39472763
2561,127.96346413,36.39468787
2562,127.97382665,36.39464721
2563,127.98418915,36.39460565
2564,127.99455163,36.39456319
2565,128.00491409,36.39451983
2566,128.01527652,36.39447558
2567,128.02563894,36.39443042
2568,128.03600133,36.39438437
2569,128.04636369,36.39433742
2570,128.05672604,36.39428957
2571,128.06708835,36.39424082
2572,128.07745064,36.39419117
2573,128.08781291,36.39414062
2574,128.09817515,36.39408917
2575,128.10853737,36.39403682
2576,128.11889955,36.39398358
2577,128.12926171,36.39392944
2578,128.13962384,36.39387439
2579,128.14998595,36.39381845
2580,128.16034802,36.39376161
2581,128.17071007,36.39370387
2582,128.18107208,36.39364523
2583,128.19143407,36.39358570
2584,128.20179602,36.39352526
2585,128.21215795,36.39346392
2586,128.22251984,36.39340169
2587,128.23288170,36.39333856
2588,128.24324352,36.39327453
2589,128.25360532,36.39320960
2590,128.26396708,36.39314377
2591,128.27432881,36.39307704
2592,128.28469050,36.39300941
2593,128.29505216,36.39294089
2594,128.30541378,36.39287147
2595,128.31577537,36.39280114
2596,128.32613692,36.39272992
2597,128.33649843,36.39265780
2598,128.34685991,36.39258478
2599,128.35722135,36.39251086
2600,128.36758275,36.39243605
2601,128.37794412,36.39236033
2602,128.38830544,36.39228372
2603,128.39866673,36.39220621
2604,128.40902797,36.39212780
2605,128.41938918,36.39204849
2606,128.42975034,36.39196828
2607,128.44011147,36.39188717
2608,128.45047255,36.39180517
2609,128.46083359,36.39172226
2610,128.47119458,36.39163846
2611,128.48155554,36.39155376
2612,128.49191645,36.39146816
2613,128.50227731,36.39138166
2614,128.51263813,36.39129426
2615,128.52299891,36.39120597
2616,128.53335964,36.39111678
2617,128.54372033,36.39102668
2618,128.55408097,36.39093569
2619,128.56444156,36.39084380
2620,128.57480211,36.39075102
2621,128.58516261,36.39065733
2622,128.59552306,36.39056275
2623,128.60588346,36.39046726
2624,128.61624381,36.39037088
2625,128.62660411,36.39027360
2626,128.63696437,36.39017542
2627,128.64732457,36.39007635
2628,128.65768472,36.38997637
2629,128.66804482,36.38987550
2630,128.67840487,36.38977373
2631,128.68876487,36.38967106
2632,128.69912481,36.38956749
2633,128.70948470,36.38946302
2634,128.71984454,36.38935766
2635,128.73020433,36.38925139
2636,128.74056406,36.38914423
2637,128.75092373,36.38903617
2638,128.76128335,36.38892722
2639,128.77164291,36.38881736
2640,128.78200242,36.38870661
2641,128.79236187,36.38859495
2642,128.80272126,36.38848240
2643,128.81308059,36.38836896
2644,128.82343987,36.38825461
2645,128.83379909,36.38813936
2646,128.84415825,36.38802322
2647,128.85451735,36.38790618
2648,128.86487638,36.38778824
2649,128.87523536,36.38766941
2650,128.88559428,36.38754967
2651,128.89595314,36.38742904
2652,128.90631193,36.38730751
2653,128.91667067,36.38718508
2654,128.92702933,36.38706175
2655,128.93738794,36.38693753
2656,128.94774648,36.38681240
2657,128.95810496,36.38668638
2658,128.96846338,36.38655947
2659,128.97882173,36.38643165
2660,128.98918001,36.38630293
2661,128.99953823,36.38617332
2662,129.00989638,36.38604281
2663,129.02025446,36.38591141
2664,129.03061248,36.38577910
2665,129.04097043,36.38564590
2666,129.05132831,36.38551180
2667,129.06168612,36.38537680
2668,129.07204386,36.38524090
2669,129.08240154,36.38510411
2670,129.09275914,36.38496642
2671,129.10311667,36.38482783
2672,129.11347414,36.38468834
2673,129.12383153,36.38454796
2674,129.13418885,36.38440668
2675,129.14454609,36.38426450
2676,129.15490326,36.38412142
2677,129.16526036,36.38397744
2678,129.17561739,36.38383257
2679,129.18597434,36.38368680
2680,129.19633122,36.38354014
2681,129.20668802,36.38339257
2682,129.21704475,36.38324411
2683,129.22740140,36.38309475
2684,129.23775797,36.38294449
2685,129.24811447,36.38279334
2686,129.25847089,36.38264129
2687,129.26882723,36.38248834
2688,129.27918350,36.38233449
2689,129.28953968,36.38217975
2690,129.29989579,36.38202411
2691,129.31025182,36.38186757
2692,129.32060776,36.38171014
2693,129.33096363,36.38155181
2694,129.34131941,36.38139258
2695,129.35167511,36.38123245
2696,129.36203073,36.38107143
2697,129.37238627,36.38090951
2698,129.38274173,36.38074669
2699,129.39309710,36.38058298
2700,129.40345239,36.38041836
2701,126.30540948,36.39614625
2702,126.31577032,36.39624944
2703,126.32613120,36.39635173
2704,126.33649214,36.39645313
2705,126.34685313,36.39655362
2706,126.35721417,36.39665322
2707,126.36757527,36.39675192
2708,126.37793641,36.39684972
2709,126.38829760,36.39694662
2710,126.39865884,36.39704262
2711,126.40902013,36.39713772
2712,126.41938147,36.39723193
2713,126.42974286,36.39732523
2714,126.44010429,36.39741764
2715,126.45046577,36.39750915
2716,126.46082730,36.39759976
2717,126.47118887,36.39768947
2718,126.48155049,36.39777829
2719,126.49191215,36.39786620
2720,126.50227386,36.39795322
2721,126.51263562,36.39803933
2722,126.52299741,36.39812455
2723,126.53335925,36.39820887
2724,126.54372114,36.39829229
2725,126.55408306,36.39837481
2726,126.56444503,36.39845643
2727,126.57480704,36.39853716
2728,126.58516909,36.39861698
2729,126.59553118,36.39869591
2730,126.60589331,36.39877394
2731,126.61625548,36.39885107
2732,126.62661769,36.39892729
2733,126.63697993,36.39900263
2734,126.64734222,36.39907706
2735,126.65770454,36.39915059
2736,126.66806690,36.39922322
2737,126.67842930,36.39929496
2738,126.68879174,36.39936580
2739,126.69915421,36.39943573
2740,126.70951671,36.39950477
2741,126.71987925,36.39957291
2742,126.73024183,36.39964015
2743,126.74060444,36.39970649
2744,126.75096708,36.39977193
2745,126.76132976,36.39983648
2746,126.77169247,36.39990012
2747,126.78205521,36.39996287
2748,126.79241798,36.40002471
2749,126.80278079,36.40008566
2750,126.81314362,36.40014571
2751,126.82350649,36.40020486
2752,126.83386938,36.40026311
2753,126.84423231,36.40032046
2754,126.85459526,36.40037691
2755,126.86495825,36.40043246
2756,126.87532126,36.40048712
2757,126.88568430,36.40054087
2758,126.89604736,36.40059373
2759,126.90641046,36.40064568
2760,126.91677357,36.40069674
2761,126.92713672,36.40074690
2762,126.93749989,36.40079616
2763,126.94786309,36.40084452
2764,126.95822631,36.40089198
2765,126.96858955,36.40093854
2766,126.97895282,36.40098420
2767,126.98931611,36.40102897
2768,126.99967942,36.40107283
2769,127.01004276,36.40111579
2770,127.02040611,36.40115786
2771,127.03076949,36.40119903
2772,127.04113289,36.40123929
2773,127.05149631,36.40127866
2774,127.06185975,36.40131713
2775,127.07222321,36.40135470
2776,127.08258669,36.40139137
2777,127.09295018,36.40142714
2778,127.10331370,36.40146201
2779,127.11367723,36.40149598
2780,127.12404078,36.40152906
2781,127.13440435,36.40156123
2782,127.14476793,36.40159251
2783,127.15513153,36.40162288
2784,127.16549514,36.40165236
2785,127.17585877,36.40168094
2786,127.18622241,36.40170861
2787,127.19658606,36.40173539
2788,127.20694973,36.40176127
2789,127.21731342,36.40178625
2790,127.22767711,36.40181033
2791,127.23804082,36.40183351
2792,127.24840454,36.40185579
2793,127.25876827,36.40187718
2794,127.26913201,36.40189766
2795,127.27949576,36.40191724
2796,127.28985952,36.40193593
2797,127.30022329,36.40195371
2798,127.31058707,36.40197060
2799,127.32095086,36.40198659
2800,127.33131465,36.40200167
2801,127.34167845,36.40201586
2802,127.35204226,36.40202915
2803,127.36240608,36.40204154
2804,127.37276990,36.40205303
2805,127.38313373,36.40206362
2806,127.39349756,36.40207331
2807,127.40386140,36.40208211
2808,127.41422524,36.40209000
2809,127.42458909,36.40209699
2810,127.43495294,36.40210309
