bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
진도아르미안아파트,전남 진도군 진도읍 쌍정리 1023,24323040,34.47918261,126.2665842,,,부동산 > 주거시설 > 아파트,아파트
펠리체2차아파트,전남 진도군 진도읍 동외리 1186,907810918,34.48025337,126.2685157,,,부동산 > 주거시설 > 아파트,아파트
대일아파트,전남 진도군 진도읍 교동리 570-1,23953560,34.48379903,126.256767,,,부동산 > 주거시설 > 아파트,아파트
진도골드클라우스아파트,전남 진도군 진도읍 남동리 855,2135357066,34.48004359,126.2646532,,,부동산 > 주거시설 > 아파트,아파트
미림아파트,전남 진도군 진도읍 교동리 893-7,23997112,34.48265464,126.2574314,,,부동산 > 주거시설 > 아파트,아파트
승원팰리체3차아파트,전남 진도군 진도읍 교동리 569-4,646160755,34.4840161,126.256887,,,부동산 > 주거시설 > 아파트,아파트
보배오피스텔,전남 진도군 진도읍 쌍정리 151-16,27171112,34.48023564,126.2667611,,,부동산 > 주거시설 > 오피스텔,아파트
계명아파트 관리실,전남 진도군 진도읍 쌍정리 117,8760174,34.48185236,126.2665347,,,"서비스,산업 > 관리,운영 > 건물관리사무소",아파트
대일아파트 경비실,전남 진도군 진도읍 교동리 570-1,26448474,34.48389765,126.2569751,,,"서비스,산업 > 관리,운영 > 건물관리사무소",아파트
진도라포엠아파트 전기차충전소,전남 진도군 진도읍 남동리 131-27,1948908112,34.47351513,126.2626619,,,"교통,수송 > 자동차 > 전기자동차 충전소",아파트
금영아파트,전남 해남군 황산면 우항리 466-1,10211292,34.57464371,126.4342698,,,부동산 > 주거시설 > 아파트,아파트
해남코아루더베스트1단지아파트,전남 해남군 해남읍 해리 705,968070266,34.5653166,126.6105365,,,부동산 > 주거시설 > 아파트,아파트
해남정하에코하임아파트,전남 해남군 해남읍 해리 704,1755841923,34.56556213,126.609231,,,부동산 > 주거시설 > 아파트,아파트
명지아파트,전남 해남군 해남읍 해리 684,11082442,34.56906803,126.6084496,,,부동산 > 주거시설 > 아파트,아파트
해남해리아파트,전남 해남군 해남읍 해리 695,19174916,34.56747862,126.6100851,,,부동산 > 주거시설 > 아파트,아파트
해남코아루더베스트2단지아파트,전남 해남군 해남읍 해리 706,839444348,34.56625149,126.6111315,,,부동산 > 주거시설 > 아파트,아파트
센트럴팰리체아파트,전남 해남군 해남읍 해리 347-2,449404645,34.5679804,126.6063363,,,부동산 > 주거시설 > 아파트,아파트
백두3차아파트,전남 해남군 해남읍 해리 214,10388374,34.56991964,126.6097795,,,부동산 > 주거시설 > 아파트,아파트
해남한아름골드아파트,전남 해남군 해남읍 고도리 541,1528853139,34.56618668,126.5953518,,,부동산 > 주거시설 > 아파트,아파트
청우아파트,전남 해남군 해남읍 해리 334-3,23941136,34.56790483,126.6044285,,,부동산 > 주거시설 > 아파트,아파트
금영아파트,전남 해남군 해남읍 해리 305-2,997007617,34.56727023,126.6033233,,,부동산 > 주거시설 > 아파트,아파트
백두1차아파트,전남 해남군 해남읍 해리 159-1,7884989,34.57129057,126.6100128,,,부동산 > 주거시설 > 아파트,아파트
백두4차아파트,전남 해남군 해남읍 해리 176,8385921,34.57150965,126.610585,,,부동산 > 주거시설 > 아파트,아파트
성화누리안아파트,전남 해남군 해남읍 해리 690,26313407,34.57232672,126.608164,,,부동산 > 주거시설 > 아파트,아파트
금강아파트,전남 해남군 해남읍 해리 125,27511001,34.57400107,126.6080014,,,부동산 > 주거시설 > 아파트,아파트
미래엔스위트3차아파트,전남 해남군 해남읍 고도리 86-1,1387144687,34.56601958,126.6034927,,,부동산 > 주거시설 > 아파트,아파트
동백아파트,전남 해남군 해남읍 고도리 475-2,13227404,34.56603734,126.596804,,,부동산 > 주거시설 > 아파트,아파트
미래엔스위트2차아파트,전남 해남군 해남읍 고도리 87,1829317874,34.56634206,126.6028646,,,부동산 > 주거시설 > 아파트,아파트
남성대아파트,전남 해남군 해남읍 해리 346-2,1281167803,34.56810279,126.6054334,,,부동산 > 주거시설 > 아파트,아파트
동백아파트,전남 해남군 해남읍 해리 449-2,12789467,34.57284558,126.606928,,,부동산 > 주거시설 > 아파트,아파트
삼우아파트,전남 해남군 해남읍 해리 643,17124510,34.56786046,126.6018733,,,부동산 > 주거시설 > 아파트,아파트
다우아르미안아파트,전남 해남군 해남읍 해리 503,10261214,34.57249862,126.6050029,,,부동산 > 주거시설 > 아파트,아파트
해남베네파크아파트,전남 해남군 해남읍 해리 702,2013042065,34.56993776,126.6089621,,,부동산 > 주거시설 > 아파트,아파트
삼우아파트,전남 해남군 해남읍 고도리 120-14,606636299,34.56690618,126.5962146,,,부동산 > 주거시설 > 아파트,아파트
해담은3차아파트,전남 해남군 해남읍 해리 432,1245756689,34.57184049,126.604145,,,부동산 > 주거시설 > 아파트,아파트
신동백아파트,전남 해남군 해남읍 해리 449-1,11115824,34.57352798,126.6069335,,,부동산 > 주거시설 > 아파트,아파트
팔복아파트,전남 해남군 해남읍 해리 644-1,13246665,34.56824389,126.6022463,,,부동산 > 주거시설 > 아파트,아파트
햇빛마을아파트,전남 해남군 해남읍 해리 644-14,1135248565,34.56785123,126.6026351,,,부동산 > 주거시설 > 아파트,아파트
웅진빌라트,전남 해남군 해남읍 해리 465-1,23952595,34.57228188,126.607676,,,부동산 > 주거시설 > 아파트,아파트
세영스위트1차아파트,전남 해남군 해남읍 고도리 469-1,159589585,34.56681799,126.5940847,,,부동산 > 주거시설 > 아파트,아파트
해담은1차아파트,전남 해남군 해남읍 해리 437,27213851,34.57147901,126.6052562,,,부동산 > 주거시설 > 아파트,아파트
동구스왓츠빌아파트,전남 해남군 해남읍 평동리 184-1,23941678,34.56833156,126.5990105,,,부동산 > 주거시설 > 아파트,아파트
미암아파트,전남 해남군 해남읍 해리 572,12789512,34.5749763,126.6046075,,,부동산 > 주거시설 > 아파트,아파트
동산아파트,전남 장흥군 관산읍 남송리 44-7,17124982,34.56538495,126.9364573,,,부동산 > 주거시설 > 아파트,아파트
정산연립주택,전남 장흥군 관산읍 죽교리 254-22,107255972,34.56198922,126.9438499,,,"부동산 > 주거시설 > 빌라,연립주택",아파트
녹동오션뷰아파트,전남 고흥군 도양읍 봉암리 3212,1692068245,34.52436421,127.1396715,,,부동산 > 주거시설 > 아파트,아파트
장미타워아파트,전남 고흥군 도양읍 봉암리 3109,8534703,34.52732038,127.1394052,,,부동산 > 주거시설 > 아파트,아파트
녹동스카이뷰아파트,전남 고흥군 도양읍 봉암리 2240-73,277825240,34.52665891,127.1368325,,,부동산 > 주거시설 > 아파트,아파트
녹동승원팰리체아파트 (2023년11월예정),전남 고흥군 도양읍 봉암리 1612-13,580411708,34.53296388,127.1374528,,,부동산 > 주거시설 > 아파트,아파트
블루베네치아아파트,전남 고흥군 도양읍 봉암리 2240-95,1221500198,34.52756928,127.1361206,,,부동산 > 주거시설 > 아파트,아파트
신정아파트,전남 고흥군 도양읍 봉암리 1987,8407129,34.53187712,127.1338489,,,부동산 > 주거시설 > 아파트,아파트
대현골드빌아파트,전남 고흥군 도양읍 봉암리 3180,15266034,34.52582419,127.139211,,,부동산 > 주거시설 > 아파트,아파트
사슴아파트,전남 고흥군 도양읍 봉암리 2073-6,17115129,34.5290912,127.1358747,,,부동산 > 주거시설 > 아파트,아파트
블루베네치아오피스텔,전남 고흥군 도양읍 봉암리 2240-95,693060553,34.52754757,127.1361859,,,부동산 > 주거시설 > 오피스텔,아파트
궁전아파트,전남 고흥군 도양읍 봉암리 2673,1627606231,34.53070795,127.1362826,,,"부동산 > 주거시설 > 빌라,연립주택",아파트
녹동프라자아파트,전남 고흥군 도양읍 봉암리 3380,8857647,34.52736347,127.1457303,,,부동산 > 주거시설 > 아파트,아파트
대현하이빌아파트,전남 고흥군 도양읍 봉암리 3201,26493508,34.52536479,127.1404868,,,부동산 > 주거시설 > 아파트,아파트
