bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
대신대학교 인문관,경북 경산시 백천동 137,4722047,35.80401643,128.745069,,,"교육,학문 > 학교부속시설",대학교
대신대학교 농구장,경북 경산시 백천동 132,17564958,35.8040075,128.7436971,,,"스포츠,레저 > 농구 > 농구장",대학교
대신대학교 부설유치원,경북 경산시 옥산동 853,10235128,35.82474608,128.7218262,"어린이집,유치원",PS3,"교육,학문 > 유아교육 > 유치원",대학교
대신대학교 테니스장,경북 경산시 백천동 132,17565964,35.80411497,128.7439915,,,"스포츠,레저 > 테니스 > 테니스장",대학교
대신대학교 예,경북 경산시 백천동 산 14,1392650412,35.80359394,128.7453695,,,"사회,공공기관 > 단체,협회",대학교
대신대학교 생활관,경북 경산시 백천동 산 16-3,17555302,35.80442208,128.7454318,,,"교육,학문 > 학교부속시설",대학교
대신대학교 국제교류관,경북 경산시 백천동 13,1345566918,35.803561,128.7454041,,,"교육,학문 > 학교부속시설",대학교
대신대학교 대학원,경북 경산시 백천동 137,14565984,35.80408912,128.7445307,,,"교육,학문 > 학교 > 대학원",대학교
대경대학부설푸른어린이집,경북 경산시 삼북동 206-1,15239244,35.81747057,128.7372758,"어린이집,유치원",PS3,"교육,학문 > 유아교육 > 어린이집",대학교
대신대학교 제2생활관,경북 경산시 백천동 137,827603501,35.80349606,128.7449116,,,"부동산 > 주거시설 > 기숙사,기숙시설",대학교
대신대학교 기숙사,경북 경산시 백천동 산 16,17565389,35.80502486,128.7451264,,,"교육,학문 > 학교부속시설",대학교
(주)대학연합신문,대구 수성구 지산동 1072,2041237476,35.8309702,128.6280247,,,"문화,예술 > 도서",대학교
대구디지털산업진흥원 (DIP),대구 수성구 대흥동 848,12875109,35.835359,128.681787,,,"사회,공공기관 > 지방행정기관",대학교
대구한의대학교 삼성캠퍼스,경북 경산시 유곡동 290-1,10262561,35.79593753,128.7767652,학교,SC4,"교육,학문 > 학교 > 대학교",대학교
대구한의대학교 오성캠퍼스,경북 경산시 여천동 240-3,17384733,35.78637636,128.7882046,학교,SC4,"교육,학문 > 학교 > 대학교",대학교
대신대학교,경북 경산시 백천동 137,7822061,35.80435654,128.7444215,학교,SC4,"교육,학문 > 학교 > 대학교",대학교
경산동의한방촌B존체험실,경북 경산시 여천동 240-3,1891587896,35.78639653,128.7883023,학교,SC4,"교육,학문 > 학교 > 대학교",대학교
대구 한의대학교 한학촌,경북 경산시 유곡동 290-1,17560660,35.79278018,128.7746775,,,"교육,학문 > 학교부속시설",대학교
영남외국어대학,경북 경산시 남천면 협석리 220-4,8497740,35.7862442,128.7334925,,,"교육,학문 > 학교 > 전문대학",대학교
대구미래대학교 (폐교),경북 경산시 평산동 270,17594868,35.8123303,128.7659168,,,"교육,학문 > 학교 > 폐교",대학교
대구한의대학교 한의학관,경북 경산시 점촌동 266-1,25738712,35.79714108,128.7739825,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 대학본부,경북 경산시 점촌동 266-1,17566394,35.79351542,128.7739505,,,"교육,학문 > 학교부속시설",대학교
영남사이버대학교,경북 경산시 남천면 협석리 220-4,10646527,35.78638878,128.7334646,,,"교육,학문 > 학교 > 사이버대학",대학교
대구한의대학교 정문,경북 경산시 유곡동 산 22-2,282226575,35.79729953,128.777165,,,"교통,수송 > 입출구",대학교
대구한의대학교 박물관,경북 경산시 점촌동 266-1,14617580,35.79348471,128.7740162,문화시설,CT1,"문화,예술 > 문화시설 > 박물관",대학교
대구한의대학교 기린생활관,경북 경산시 점촌동 266-1,26385401,35.79406853,128.7733523,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 행복기숙사 한빛관,경북 경산시 유곡동 294-7,1769028695,35.79724235,128.7766438,,,"부동산 > 주거시설 > 기숙사,기숙시설",대학교
대구한의대학교 기린체육관,경북 경산시 유곡동 289-4,17566739,35.7950437,128.7778558,,,"스포츠,레저 > 스포츠시설 > 체육관",대학교
한국복지사이버대학,경북 경산시 남천면 협석리 140,12656886,35.78481162,128.7293473,,,"교육,학문 > 학교 > 사이버대학",대학교
대구한의대학교 행복기숙사 한울관,경북 경산시 점촌동 266-1,375904889,35.79620006,128.7739992,,,"부동산 > 주거시설 > 기숙사,기숙시설",대학교
대구한의대학교 주차장7,경북 경산시 유곡동 290-1,17571973,35.79318423,128.7736777,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
대구한의대학교 바이오센터,경북 경산시 유곡동 289-6,17559921,35.79528134,128.7788477,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 하니메디키친,경북 경산시 유곡동 294-7,1092618863,35.79721572,128.7767383,음식점,FD6,음식점 > 양식,대학교
대구한의대학교 오성캠퍼스 축구장,경북 경산시 여천동 240-3,81309575,35.7866612,128.789047,,,"스포츠,레저 > 축구 > 축구장",대학교
대구한의대학교 교수연구동,경북 경산시 유곡동 294-7,26909788,35.79702336,128.7756081,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 주차장6,경북 경산시 유곡동 290-1,17565354,35.79347977,128.7751443,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
대구한의대학교 산학협력단,경북 경산시 여천동 240-3,20628335,35.78631524,128.7881944,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 대학원,경북 경산시 유곡동 290-1,14565947,35.79592063,128.7758357,,,"교육,학문 > 학교 > 대학원",대학교
대구한의대학교 복지관,경북 경산시 유곡동 290-1,17570858,35.79650742,128.7753975,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 평생교육원,경북 경산시 유곡동 289-6,26808757,35.79524577,128.7788159,,,"교육,학문 > 교육단체 > 평생교육원,사회교육원",대학교
대구한의대학교 오성캠퍼스 농구장,경북 경산시 여천동 240-3,17569113,35.7869316,128.7891637,,,"스포츠,레저 > 농구 > 농구장",대학교
대구한의대학교 학술정보관,경북 경산시 유곡동 290-3,17556162,35.79599947,128.7768418,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 화장품공학관,경북 경산시 유곡동 290-1,17560662,35.79660684,128.7762315,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 한의체험박물관,경북 경산시 유곡동 290-1,26916021,35.79355735,128.77404,문화시설,CT1,"문화,예술 > 문화시설 > 박물관",대학교
대구한의대학교 기린제1생활관,경북 경산시 점촌동 266-1,17569115,35.79377999,128.7731203,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교우편취급국,경북 경산시 유곡동 290,27146260,35.79605235,128.7769226,,,"사회,공공기관 > 행정기관 > 과학기술정보통신부 > 우체국 > 우편취급국",대학교
대구한의대학교 경찰행정학과,경북 경산시 유곡동 290,12720721,35.79522294,128.7754839,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 오성캠퍼스 주차장,경북 경산시 여천동 240-3,17571119,35.78613959,128.7881285,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
대구한의대학교 삼성캠퍼스 전기차충전소,경북 경산시 유곡동 290-1,1771155830,35.793461,128.7751339,,,"교통,수송 > 자동차 > 전기자동차 충전소",대학교
한의대학교 구내안경원,경북 경산시 유곡동 290-3,9563314,35.79601074,128.7768111,,,"가정,생활 > 패션 > 패션잡화점 > 안경,렌즈",대학교
대구한의대학교 건축조형관,경북 경산시 유곡동 290-3,17557005,35.79545694,128.7767235,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 종합운동장,경북 경산시 유곡동 290-1,17570855,35.79434594,128.7767784,,,"스포츠,레저 > 스포츠시설",대학교
대구한의대학교 구내서점,경북 경산시 유곡동 290-3,16696383,35.79598165,128.7768281,,,"문화,예술 > 도서 > 서점",대학교
대구한의대학교 주차장3,경북 경산시 유곡동 290-3,17571972,35.79574041,128.7763228,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
대구한의대학교 예체능관,경북 경산시 유곡동 289-5,17561003,35.79426395,128.7781791,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 학군단,경북 경산시 유곡동 289-5,17570857,35.79445022,128.7785018,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 보건복지대학원,경북 경산시 유곡동 290-1,26476407,35.79651201,128.7753312,,,"교육,학문 > 학교 > 대학원",대학교
대구한의대학교 학술정보원,경북 경산시 유곡동 290-3,26865017,35.79599626,128.7768152,,,"교육,학문 > 학습시설 > 도서관",대학교
대구한의대학교오성캠퍼스 산학협력관,경북 경산시 여천동 240-3,1582767144,35.78607154,128.7893711,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교오성캠퍼스 한방융합관,경북 경산시 여천동 240-3,25810206,35.78616558,128.7885626,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 주차장5,경북 경산시 유곡동 289-8,17570964,35.79397286,128.7776328,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
대구한의대학교 야외공연장,경북 경산시 유곡동 290-1,19490219,35.79368394,128.7757196,문화시설,CT1,"문화,예술 > 문화시설 > 공연장,연극극장",대학교
대구한의대학교 한방화장품공장,경북 경산시 유곡동 290-1,17560661,35.79464998,128.7788867,,,"서비스,산업 > 공장",대학교
대구한의대학교예비군대대,경북 경산시 유곡동 289-4,1096099068,35.79398825,128.7773235,,,"사회,공공기관 > 행정기관 > 예비군",대학교
영남외국어대학 운동장,경북 경산시 남천면 협석리 220-4,699337558,35.78579383,128.7339782,,,"스포츠,레저 > 스포츠시설 > 운동장",대학교
영남외국어대학 백자관,경북 경산시 남천면 협석리 220-1,8010304,35.78427211,128.7330205,,,"교육,학문 > 학교부속시설",대학교
영남외국어대학 도서관,경북 경산시 남천면 협석리 220-1,10651077,35.78673349,128.7330563,,,"교육,학문 > 학습시설 > 도서관",대학교
영남외국어대학 에듀관,경북 경산시 남천면 협석리 220-5,17555303,35.78485366,128.7334357,,,"교육,학문 > 학교부속시설",대학교
영남외국어대학 실습동,경북 경산시 남천면 협석리 215,17567893,35.78572135,128.7332555,,,"교육,학문 > 학교부속시설",대학교
영남외국어대학 국제관,경북 경산시 남천면 협석리 220-1,24660784,35.78742833,128.7313638,,,"교육,학문 > 학교부속시설",대학교
영남외국어대학 종합복지관,경북 경산시 남천면 협석리 559,27085439,35.7927192,128.7341552,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 기린제2생활관,경북 경산시 유곡동 290-1,17570856,35.79426914,128.7734364,,,"교육,학문 > 학교부속시설",대학교
대구한의대학교 주차장2,경북 경산시 유곡동 290-1,17565353,35.79547572,128.7759408,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
대구한의대학교 교육대학원,경북 경산시 유곡동 290-1,23728120,35.79504992,128.7754845,,,"교육,학문 > 학교 > 대학원",대학교
대구한의대학교 한방산업대학원,경북 경산시 유곡동 290-1,23728123,35.79510069,128.7754635,,,"교육,학문 > 학교 > 대학원",대학교
대구한의대학교 임상병리학과,경북 경산시 유곡동 290-1,12720701,35.79528079,128.7754719,,,"교육,학문 > 학교부속시설",대학교
대전과학대학교 국방기술행정과 전술훈련장,경북 청도군 운문면 봉하리 787,965253172,35.80527224,128.9691408,,,"교육,학문 > 교육단체",대학교
경주대학교,경북 경주시 효현동 670,11042766,35.82900763,129.1630727,학교,SC4,"교육,학문 > 학교 > 대학교",대학교
경주대학교우편취급국,경북 경주시 효현동 670,11048172,35.82941743,129.1628326,,,"사회,공공기관 > 행정기관 > 과학기술정보통신부 > 우체국 > 우편취급국",대학교
경주대학교 본관,경북 경주시 효현동 751,17558672,35.82903087,129.1630832,,,"교육,학문 > 학교부속시설",대학교
경주대학교 기숙사,경북 경주시 효현동 670,26446129,35.82714043,129.1635851,,,부동산 > 주거시설,대학교
경주대학교 간호학과,경북 경주시 효현동 670,12720710,35.82975393,129.1623593,,,"교육,학문 > 학교부속시설",대학교
경주대학교 박물관,경북 경주시 효현동 670,9690295,35.82899437,129.1631088,문화시설,CT1,"문화,예술 > 문화시설 > 박물관",대학교
경주대학교 원석생활관,경북 경주시 효현동 670,17565533,35.82714668,129.1636384,,,"교육,학문 > 학교부속시설",대학교
경주대학교 일반대학원,경북 경주시 효현동 670,23727998,35.82910867,129.1629659,,,"교육,학문 > 학교 > 대학원",대학교
경주 대학교 호텔경영학과,경북 경주시 효현동 산 42-1,12720711,35.82972856,129.1623675,,,"교육,학문 > 학교부속시설",대학교
경주대학교 공학관,경북 경주시 효현동 670,17560729,35.82893952,129.1613503,,,"교육,학문 > 학교부속시설",대학교
경주대학교공학관 식당,경북 경주시 효현동 670,21512790,35.82896826,129.1613555,음식점,FD6,음식점 > 구내식당,대학교
경주대학교 테니스장,경북 경주시 효현동 670,17572565,35.83007226,129.1596903,,,"스포츠,레저 > 테니스 > 테니스장",대학교
경주대학교 복지관,경북 경주시 효현동 670,17569843,35.83131246,129.1610738,,,"교육,학문 > 학교부속시설",대학교
경주대학교 산학협력단,경북 경주시 효현동 670,17893899,35.82905707,129.1630795,,,"교육,학문 > 학교부속시설",대학교
경주대학교 운동장,경북 경주시 효현동 670,17568114,35.82992545,129.1604387,,,"스포츠,레저 > 스포츠시설 > 운동장",대학교
경주대학교 주차장5,경북 경주시 효현동 670,17566440,35.82935832,129.1625124,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
경주대학교 토목실험동,경북 경주시 효현동 산 42-1,17571241,35.82817796,129.1614093,,,"교육,학문 > 학교부속시설",대학교
경주대학교 문화재학과,경북 경주시 효현동 42-1,1201169533,35.82975401,129.1623549,,,"교육,학문 > 학교부속시설",대학교
경주대학교 평생교육원,경북 경주시 효현동 670,828789288,35.82936662,129.1630525,,,"교육,학문 > 교육단체 > 평생교육원,사회교육원",대학교
경주대학교예비군대대,경북 경주시 효현동 670,977316408,35.82926592,129.1632401,,,"사회,공공기관 > 행정기관 > 예비군",대학교
경주대학교 학술정보원,경북 경주시 효현동 670,24001927,35.82951438,129.162853,,,"교육,학문 > 학습시설 > 도서관",대학교
경주대학교 주차장2,경북 경주시 효현동 670,17570990,35.82862379,129.160669,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
경주대학교 주차장7,경북 경주시 효현동 670,17568869,35.83072137,129.1638771,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
경주대학교 주차장1,경북 경주시 효현동 670,17564742,35.82855457,129.1625127,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학교
