bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
문화슈퍼마켓,전북 군산시 오룡동 872-16,23956489,35.97702627,126.7085086,,,"가정,생활 > 슈퍼마켓",문화시설
문화치킨,전북 군산시 문화동 916-31,1215552194,35.97291281,126.7025411,음식점,FD6,음식점,문화시설
문화문구책서점,전북 군산시 문화동 897-3,23956472,35.97417193,126.7044034,,,"문화,예술 > 도서 > 서점",문화시설
문화그린빌C,전북 군산시 문화동 898-20,457353884,35.97438517,126.7060946,,,"부동산 > 주거시설 > 빌라,연립주택",문화시설
문화컴퓨터,전북 군산시 문화동 917-6,565498306,35.97351829,126.7021175,,,"가정,생활 > 전자제품 > 전자제품서비스센터 > 컴퓨터수리",문화시설
군산시민문화회관,전북 군산시 나운동 790-3,8217768,35.96658011,126.6944009,문화시설,CT1,"문화,예술 > 문화시설 > 공연장,연극극장",문화시설
문화슈퍼,전북 군산시 문화동 883-14,23956167,35.97497224,126.7044093,,,"가정,생활 > 슈퍼마켓",문화시설
문화연립주택,전북 군산시 문화동 540-1,1815510175,35.97183645,126.7053457,,,"부동산 > 주거시설 > 빌라,연립주택",문화시설
문화컴퓨터교습소,전북 군산시 문화동 917-9,15377094,35.97323764,126.7026951,학원,AC5,"교육,학문 > 학원 > 컴퓨터학원",문화시설
나포문화마을,전북 군산시 나포면 옥곤리 462,23407212,36.0302933,126.8309183,,,부동산 > 지명,문화시설
문화마을경로원,전북 군산시 나포면 옥곤리 450-1,23407213,36.03083557,126.8320134,,,"가정,생활 > 친목 > 노인정,노인회",문화시설
문화시계점,충남 서천군 한산면 지현리 237-3,8987365,36.08586076,126.8036016,,,"가정,생활 > 패션 > 보석,귀금속 > 시계",문화시설
국제차문화학회,전북 군산시 나포면 나포리 377-2,11612931,36.04559965,126.8587044,,,"사회,공공기관 > 단체,협회",문화시설
동자북문화역사마을,충남 서천군 한산면 동산리 136-1,25044457,36.08445196,126.8130647,,,"교육,학문 > 교육단체 > 체험학습장",문화시설
신성리 갈대농경문화체험관 주차장,충남 서천군 한산면 신성리 125-2,1841955348,36.06786171,126.8610334,주차장,PK6,"교통,수송 > 교통시설 > 주차장",문화시설
신성리 갈대농경문화체험관,충남 서천군 한산면 신성리 125-2,27039792,36.06784821,126.8610445,,,"문화,예술 > 문화시설",문화시설
지진옥외대피장소 나포문화마을,전북 군산시 나포면 옥곤리 453,1979958805,36.03007427,126.8315357,,,치안기관 > 대피소 > 지진대피소,문화시설
함라문화센터,전북 익산시 함라면 다망리 924-1,18376962,36.02728078,126.9082596,,,"교육,학문 > 문화센터",문화시설
웅포문화체육공원,전북 익산시 웅포면 송천리 27-8,24040835,36.08290449,126.9083816,,,여행 > 공원 > 도시근린공원,문화시설
웅포문화체육센터,전북 익산시 웅포면 송천리 27-8,8460477,36.0829189,126.9083683,,,"스포츠,레저 > 스포츠시설 > 체육관",문화시설
문화이발관,전북 익산시 함열읍 와리 640-3,23996022,36.07665998,126.9589593,,,"가정,생활 > 이발소",문화시설
익산산림조합 산림문화체험관,전북 익산시 웅포면 입점리 48-6,1372454548,36.05861673,126.8893814,,,"교육,학문 > 교육단체 > 체험학습장",문화시설
문화주유소,전북 익산시 삼기면 간촌리 88-1,7873642,36.02230339,126.9801638,"주유소,충전소",OL7,"교통,수송 > 자동차 > 주유,가스 > 주유소 > 오일뱅크주유소",문화시설
복합문화공간청년들,충남 논산시 가야곡면 삼전리 794,462631521,36.09335755,127.1583391,,,"문화,예술 > 문화시설",문화시설
금산산림문화타운,충남 금산군 남이면 건천리 산 168,25046161,36.06432728,127.3707557,관광명소,AT4,"여행 > 관광,명소 > 자연휴양림",문화시설
금산산림문화타운 야영장,충남 금산군 남이면 건천리 산 168,2103294265,36.05930735,127.376295,숙박,AD5,"여행 > 숙박 > 야영,캠핑장",문화시설
금산산림문화타운,충남 금산군 남이면 건천리 472-3,838619443,36.06776064,127.3690934,숙박,AD5,"여행 > 숙박 > 야영,캠핑장",문화시설
금산목재문화체험장,충남 금산군 남이면 건천리 491-1,1371424170,36.05189385,127.3800331,,,"교육,학문 > 교육단체 > 체험학습장",문화시설
남이자연휴양림 산림문화타운,충남 금산군 남이면 건천리 472,144968378,36.0679235,127.3688855,,,"서비스,산업 > 관리,운영 > 관광지관리운영",문화시설
