bd_name,bd_address,bd_id,bd_lat,bd_lon,cat_gr,cat_cd,cat_name,keyword
하나병원 약제과,충북 청주시 흥덕구 가경동 566,26181720,36.623437164055716,127.43092520139257,,,"의료,건강 > 병원부속시설",종합병원
하나병원 외과계 중환자실,충북 청주시 흥덕구 가경동 566,26203836,36.623468581748405,127.43095891479334,,,"의료,건강 > 병원부속시설",종합병원
하나병원 진단검사의학과,충북 청주시 흥덕구 가경동 566,26206212,36.62346860196546,127.43095332515277,,,"의료,건강 > 병원부속시설",종합병원
하나병원 총무팀,충북 청주시 흥덕구 가경동 566,26206838,36.62347304688362,127.43097011915671,,,"의료,건강 > 병원부속시설",종합병원
하나병원 경리팀,충북 청주시 흥덕구 가경동 566,26203059,36.62348636140358,127.43102609082173,,,"의료,건강 > 병원부속시설",종합병원
퍼시픽상사,충북 청주시 서원구 남이면 석판리 5,9519126,36.6048336438581,127.441164719076,,,"교통,수송 > 자동차 > 자동차정비",종합병원
충북대학교병원,충북 청주시 서원구 개신동 62,8117067,36.6241672794444,127.4614339234,병원,HP8,"의료,건강 > 병원 > 대학병원",대학병원
충북대학교병원 장례식장,충북 청주시 서원구 개신동 산 66-3,24067131,36.622572403072155,127.46046969968346,,,"가정,생활 > 장례 > 장례식장",대학병원
충북대학교병원 충북권역 응급의료센터,충북 청주시 서원구 개신동 62,17572332,36.6243721932406,127.462503916778,,,"의료,건강 > 병원 > 응급실",대학병원
충북대학교 수의과대학및동물병원,충북 청주시 서원구 개신동 29,17555780,36.62333418303,127.455933128026,병원,HP8,"가정,생활 > 반려동물 > 동물병원",대학병원
충북대학교병원 피부과,충북 청주시 서원구 개신동 62,9517478,36.6241816106164,127.461456368014,병원,HP8,"의료,건강 > 병원 > 피부과",대학병원
충북대학교병원 산부인과,충북 청주시 서원구 개신동 62,13565585,36.6242105327327,127.461434181217,병원,HP8,"의료,건강 > 병원 > 산부인과",대학병원
충북대학교병원 안과,충북 청주시 서원구 개신동 62,13565593,36.6242249331775,127.461438738893,병원,HP8,"의료,건강 > 병원 > 안과",대학병원
충북대학교병원 정형외과,충북 청주시 서원구 개신동 62,13565588,36.6241780927665,127.461433987854,병원,HP8,"의료,건강 > 병원 > 정형외과",대학병원
충북대학교병원 충청권역호흡기전문질환센터,충북 청주시 서원구 개신동 62,10842269,36.6231664047127,127.46112834848,,,"의료,건강 > 병원",대학병원
충북대학교병원 신경정신과,충북 청주시 서원구 개신동 62,10842268,36.6241890273086,127.46140275016,병원,HP8,"의료,건강 > 병원 > 정신건강의학과",대학병원
충북대학교병원 이비인후과,충북 청주시 서원구 개신동 62,13565583,36.6242213287369,127.461438717408,병원,HP8,"의료,건강 > 병원 > 이비인후과",대학병원
충북대학교병원바람의도서관,충북 청주시 서원구 개신동 62,1952684825,36.624166707868,127.461581490628,,,"교육,학문 > 학습시설 > 도서관 > 작은도서관",대학병원
충북대학교 동물병원,충북 청주시 서원구 개신동 29,1906242644,36.6232868075757,127.456068120589,병원,HP8,"가정,생활 > 반려동물 > 동물병원",대학병원
충북대학교병원 비뇨의학과,충북 청주시 서원구 개신동 62,10842267,36.6243005917948,127.461448133562,병원,HP8,"의료,건강 > 병원 > 비뇨기과",대학병원
충북대학교병원 주차빌딩,충북 청주시 서원구 개신동 62,25132144,36.6228670629984,127.461171283104,,,"교통,수송 > 교통시설 > 주차장 > 주차빌딩",대학병원
충북대학교병원 주차장8,충북 청주시 서원구 개신동 62,17572721,36.6235605900647,127.46172544617,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학병원
충북대학교병원 교육인재관,충북 청주시 서원구 개신동 12,581602734,36.6250710236074,127.46145719795047,,,"의료,건강 > 병원",대학병원
충북대학교병원 외과,충북 청주시 서원구 개신동 62,13565597,36.624228554936,127.46143428864,병원,HP8,"의료,건강 > 병원 > 외과",대학병원
충북대학교병원 흉부외과,충북 청주시 서원구 개신동 62,13565586,36.6241853709175,127.461416143882,병원,HP8,"의료,건강 > 병원 > 흉부외과",대학병원
충북대학교병원 제2주차빌딩,충북 청주시 서원구 개신동 산 66-3,259594507,36.62237195408748,127.46103865352563,,,"교통,수송 > 교통시설 > 주차장 > 주차빌딩",대학병원
충북대학교 병원 신경외과,충북 청주시 서원구 개신동 62,11236066,36.6242357291815,127.461443275086,병원,HP8,"의료,건강 > 병원 > 신경외과",대학병원
충북대학교병원 소아과,충북 청주시 서원구 개신동 62,13565587,36.624192371982,127.461469847678,병원,HP8,"의료,건강 > 병원 > 소아청소년과",대학병원
충북대학교병원 충북권역외상센터,충북 청주시 서원구 개신동 62,1804502545,36.6241631294121,127.461574761535,,,"의료,건강 > 병원부속시설",대학병원
충북대학교 수의과대학동물병원 대동물진료실,충북 청주시 서원구 개신동 29,2126586037,36.62307042941101,127.45656656674751,,,"교육,학문 > 학교부속시설",대학병원
충북대학교병원 임상연구동,충북 청주시 서원구 개신동 산 66-3,25132080,36.6246890530406,127.46073047844,,,"의료,건강 > 병원부속시설",대학병원
청주 자동차대학병원,충북 청주시 서원구 모충동 501-18,9504814,36.6270586404736,127.472336015439,,,"교통,수송 > 자동차 > 자동차정비",대학병원
충북대학교병원 주차장2,충북 청주시 서원구 개신동 12,17572635,36.6259179488351,127.459861292604,주차장,PK6,"교통,수송 > 교통시설 > 주차장",대학병원
